1.0000000000,0.9999518394,0.9998176694,0.9690759778,0.9683744311,0.9672939777,0.8964220881,0.8938688636,0.8912732601
0.9999518394,1.0000000000,0.9999531507,0.9689828157,0.9684345722,0.9675000310,0.8964522481,0.8940584660,0.8916180730
0.9998176694,0.9999531507,1.0000000000,0.9687127471,0.9683138728,0.9675292373,0.8962298036,0.8939975500,0.8917132616
0.9690759778,0.9689828157,0.9687127471,1.0000000000,0.9997915626,0.9991399646,0.9685196877,0.9664685130,0.9639453292
0.9683744311,0.9684345722,0.9683138728,0.9997915626,1.0000000000,0.9997485280,0.9689980149,0.9674869180,0.9654862881
0.9672939777,0.9675000310,0.9675292373,0.9991399646,0.9997485280,1.0000000000,0.9689141512,0.9679273963,0.9664310217
0.8964220881,0.8964522481,0.8962298036,0.9685196877,0.9689980149,0.9689141512,1.0000000000,0.9995038509,0.9980738759
0.8938688636,0.8940584660,0.8939975500,0.9664685130,0.9674869180,0.9679273963,0.9995038509,1.0000000000,0.9995151758
0.8912732601,0.8916180730,0.8917132616,0.9639453292,0.9654862881,0.9664310217,0.9980738759,0.9995151758,1.0000000000
